#Scan#,Adduct,CAS_Number,Charge,Compound_Name,Compound_Source,Data_Collector,ExactMass,FileScanUniqueID,INCHI,INCHI_AUX,Instrument,IonMode,Ion_Source,LibMZ,LibraryName,LibraryQualityString,Library_Class,MQScore,MZErrorPPM,MassDiff,MoleculeExplorerDatasets,MoleculeExplorerFiles,NumberHits,Organism,PI,Precursor_MZ,Pubmed_ID,RT_Query,SharedPeaks,Smiles,SpecCharge,SpecMZ,SpectrumFile,SpectrumID,TIC_Query,UpdateWorkflowName,tags
586699,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.pklbin586699,N/A,N/A,HCD,Positive,ESI,357.279,lib-00031.mgf,Bronze,3,0.728074,0,0,62,5296,1,GNPS-NIST14-MATCHES,Data from P.Dorrestein,357.279,N/A,291.081,13,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003135494,7607.24,UPDATE-SINGLE-ANNOTATED-BRONZE, 
586759,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin586759,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.815148,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,414.957,14,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,7534.66,UPDATE-SINGLE-ANNOTATED-BRONZE, 
586807,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin586807,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.813185,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,314.458,15,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,15741.3,UPDATE-SINGLE-ANNOTATED-BRONZE, 
586856,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.pklbin586856,N/A,N/A,HCD,Positive,ESI,357.279,lib-00031.mgf,Bronze,3,0.783711,0,0,62,5296,1,GNPS-NIST14-MATCHES,Data from P.Dorrestein,357.279,N/A,289.872,14,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003135494,29357.3,UPDATE-SINGLE-ANNOTATED-BRONZE, 
586883,M+H-H2O,434139,1,Spectral Match to Lithocholic acid from NIST14,Isolated,Data deposited by aaksenov,0,spectra/specs_ms.pklbin586883,N/A,N/A,HCD,Positive,ESI,359.294,lib-00031.mgf,Bronze,3,0.770791,5527.49,1.98599,71,7266,1,GNPS-NIST14-MATCHES,Data from Rob Knight,359.294,N/A,278.939,13,N/A,0,357.308,spectra/specs_ms.pklbin,CCMSLIB00003137870,11259.2,UPDATE-SINGLE-ANNOTATED-BRONZE, 
586890,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin586890,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.780647,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,314.394,14,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,18206.2,UPDATE-SINGLE-ANNOTATED-BRONZE, 
586919,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin586919,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.773463,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,253.927,14,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,7114.65,UPDATE-SINGLE-ANNOTATED-BRONZE, 
586938,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.pklbin586938,N/A,N/A,HCD,Positive,ESI,357.279,lib-00031.mgf,Bronze,3,0.79663,2.73333,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from P.Dorrestein,357.279,N/A,478.342,14,N/A,0,357.278,spectra/specs_ms.pklbin,CCMSLIB00003135494,6140.05,UPDATE-SINGLE-ANNOTATED-BRONZE, 
586943,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin586943,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.813477,0,0,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,314.668,14,N/A,0,357.278,spectra/specs_ms.pklbin,CCMSLIB00003134721,3854.44,UPDATE-SINGLE-ANNOTATED-BRONZE, 
586966,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin586966,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.798966,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,314.055,13,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,79369.8,UPDATE-SINGLE-ANNOTATED-BRONZE, 
586991,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin586991,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.748947,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,315.579,14,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,18682.3,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587021,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin587021,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.826788,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,316.366,15,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,6417.11,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587039,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin587039,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.706562,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,314.222,13,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,29220.9,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587110,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin587110,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.831484,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,292.748,15,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,23059.5,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587126,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.pklbin587126,N/A,N/A,HCD,Positive,ESI,357.279,lib-00031.mgf,Bronze,3,0.756561,0,0,62,5296,1,GNPS-NIST14-MATCHES,Data from P.Dorrestein,357.279,N/A,291.084,13,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003135494,3674.02,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587133,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.pklbin587133,N/A,N/A,HCD,Positive,ESI,357.279,lib-00031.mgf,Bronze,3,0.885687,0,0,62,5296,1,GNPS-NIST14-MATCHES,Data from P.Dorrestein,357.279,N/A,275.397,14,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003135494,6653.11,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587203,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.pklbin587203,N/A,N/A,HCD,Positive,ESI,357.279,lib-00031.mgf,Bronze,3,0.837453,0,0,62,5296,1,GNPS-NIST14-MATCHES,Data from P.Dorrestein,357.279,N/A,293.05,14,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003135494,6775.01,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587252,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin587252,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.866698,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,314.541,16,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,6580.74,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587267,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.pklbin587267,N/A,N/A,HCD,Positive,ESI,357.279,lib-00031.mgf,Bronze,3,0.817404,0,0,62,5296,1,GNPS-NIST14-MATCHES,Data from P.Dorrestein,357.279,N/A,291.104,14,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003135494,7313.78,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587449,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin587449,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.732069,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,293.262,13,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,5037.57,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587584,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin587584,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.783163,2.73334,0.000976562,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,315.675,13,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003134721,3573.37,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587663,M+H-2H2O,474259,1,Spectral Match to Chenodeoxycholic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin587663,N/A,N/A,QqQ,Positive,ESI,357.279,lib-00031.mgf,Bronze,3,0.76696,0,0,48,4388,1,GNPS-NIST14-MATCHES,Data from Joshua Wollam,357.279,N/A,311.289,13,N/A,0,357.279,spectra/specs_ms.pklbin,CCMSLIB00003138468,3703.55,UPDATE-SINGLE-ANNOTATED-BRONZE, 
587676,M+H-H2O,5255174,1,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,Isolated,Data deposited by fevargas,0,spectra/specs_ms.pklbin587676,N/A,N/A,HCD,Positive,ESI,357.278,lib-00031.mgf,Bronze,3,0.798806,789.252,0.281982,62,5296,1,GNPS-NIST14-MATCHES,Data from Christopher A. Lowry,357.278,N/A,417.109,15,N/A,0,357.56,spectra/specs_ms.pklbin,CCMSLIB00003134721,4707.05,UPDATE-SINGLE-ANNOTATED-BRONZE, 
589408,[M+H]+,N/A,1,monoolein,isolated,MoNA:VF-NPL-QTOF002195,0,spectra/specs_ms.pklbin589408,"InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3/b10-9-",N/A,ESI-QTOF,positive,N/A,357.3,lib-00028.mgf,Bronze,3,0.889986,0,0,6,20,1,MONA,MoNA,357.3,N/A,428.641,11,N/A,0,357.3,spectra/specs_ms.pklbin,CCMSLIB00004720006,106476,UPDATE-SINGLE-ANNOTATED-BRONZE, 
589465,M+H,2716532,1,Spectral Match to Monoelaidin from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.pklbin589465,N/A,N/A,HCD,Positive,ESI,357.299,lib-00031.mgf,Bronze,3,0.856153,5.55177,0.00198364,161,11827,1,GNPS-NIST14-MATCHES,Data from Rob Knight ,357.299,N/A,428.482,12,N/A,0,357.301,spectra/specs_ms.pklbin,CCMSLIB00003136422,4865.79,UPDATE-SINGLE-ANNOTATED-BRONZE,Lipid[Chemical Family]
589505,[M+H]+,N/A,1,monoolein,isolated,MoNA:VF-NPL-QTOF002195,0,spectra/specs_ms.pklbin589505,"InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3/b10-9-",N/A,ESI-QTOF,positive,N/A,357.3,lib-00028.mgf,Bronze,3,0.868975,0,0,6,20,1,MONA,MoNA,357.3,N/A,429.267,10,N/A,0,357.3,spectra/specs_ms.pklbin,CCMSLIB00004720006,3887.23,UPDATE-SINGLE-ANNOTATED-BRONZE, 
590985,M+H-H2O,434139,1,Spectral Match to Lithocholic acid from NIST14,Isolated,Data deposited by aaksenov,0,spectra/specs_ms.pklbin590985,N/A,N/A,HCD,Positive,ESI,359.294,lib-00031.mgf,Bronze,3,0.955525,0,0,71,7266,1,GNPS-NIST14-MATCHES,Data from Rob Knight,359.294,N/A,368.238,16,N/A,0,359.294,spectra/specs_ms.pklbin,CCMSLIB00003137870,251989,UPDATE-SINGLE-ANNOTATED-BRONZE, 
590988,M+H-H2O,434139,1,Spectral Match to Lithocholic acid from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.pklbin590988,N/A,N/A,HCD,Positive,ESI,359.294,lib-00031.mgf,Bronze,3,0.736148,153.058,0.0549927,71,7266,1,GNPS-NIST14-MATCHES,Data from Rob Knight ,359.294,N/A,360.013,13,N/A,0,359.349,spectra/specs_ms.pklbin,CCMSLIB00003135684,23808.2,UPDATE-SINGLE-ANNOTATED-BRONZE, 
591044,[M+H]+,N/A,1,Cortisone,isolated,MoNA:VF-NPL-QEHF000530,0,spectra/specs_ms.pklbin591044,"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1",N/A,ESI-QFT,positive,N/A,361.201,lib-00028.mgf,Bronze,3,0.721439,2918,1.05399,19,508,1,MONA,MoNA,361.201,N/A,360.853,6,N/A,0,360.147,spectra/specs_ms.pklbin,CCMSLIB00004691593,23692.4,UPDATE-SINGLE-ANNOTATED-BRONZE, 
591056,[M+H]+,N/A,1,Cortisone,isolated,MoNA:VF-NPL-QEHF000530,0,spectra/specs_ms.pklbin591056,"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1",N/A,ESI-QFT,positive,N/A,361.201,lib-00028.mgf,Bronze,3,0.724322,2906.94,1.04999,19,508,1,MONA,MoNA,361.201,N/A,360.559,6,N/A,0,360.151,spectra/specs_ms.pklbin,CCMSLIB00004691593,18824.6,UPDATE-SINGLE-ANNOTATED-BRONZE, 
591282,M+NH4,n/a,1,NCGC00380673-01!4-[1-hydroxy-2-[2-methoxy-4-[(E)-prop-1-enyl]phenoxy]propyl]-2-methoxyphenol,isolated,lfnothias,344.162,spectra/specs_ms.pklbin591282,"InChI=1S/C20H24O5/c1-5-6-14-7-10-17(19(11-14)24-4)25-13(2)20(22)15-8-9-16(21)18(12-15)23-3/h5-13,20-22H,1-4H3/b6-5+",N/A,Maxis II HD Q-TOF Bruker,positive,LC-ESI,362.196,lib-00002.mgf,Gold,1,0.774568,4337.47,1.57101,0,0,1,GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE,Jadhav/Dorrestein,362.196,n/a,356.849,5,COC1=C(O)C=CC(=C1)C(O)C(C)OC2=C(OC)C=C(C=C2)\C=C\C,0,360.625,spectra/specs_ms.pklbin,CCMSLIB00000845842,254400,UPDATE-SINGLE-ANNOTATED-GOLD, 
591864,[M+H]+,N/A,1,Cortisone,isolated,MoNA:VF-NPL-QEHF000530,0,spectra/specs_ms.pklbin591864,"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1",N/A,ESI-QFT,positive,N/A,361.201,lib-00028.mgf,Bronze,3,0.717291,2823.88,1.01999,19,508,1,MONA,MoNA,361.201,N/A,359.177,6,N/A,0,360.181,spectra/specs_ms.pklbin,CCMSLIB00004691593,10968.8,UPDATE-SINGLE-ANNOTATED-BRONZE, 
591900,[M+H]+,N/A,1,Cortisone,isolated,MoNA:VF-NPL-QEHF000530,0,spectra/specs_ms.pklbin591900,"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1",N/A,ESI-QFT,positive,N/A,361.201,lib-00028.mgf,Bronze,3,0.731442,2823.88,1.01999,19,508,1,MONA,MoNA,361.201,N/A,357.761,7,N/A,0,360.181,spectra/specs_ms.pklbin,CCMSLIB00004691593,5971.08,UPDATE-SINGLE-ANNOTATED-BRONZE, 
591943,M+H,537-15-5,1,rosmarinic acid ,Commercial,Aksenov/Nothias,0,spectra/specs_ms.pklbin591943,DOUMFZQKYFQNTF-WUTVXBCWSA-N, ,qTof,Positive,LC-ESI,361.093,lib-00013.mgf,Bronze,3,0.805703,2528.42,0.912994,2,291,1,GNPS-LIBRARY,Dorrestein,361.093, ,361.209,5, ,0,360.18,spectra/specs_ms.pklbin,CCMSLIB00000839273,3986.01,UPDATE-SINGLE-ANNOTATED-BRONZE, 
594864,M+H,24305-27-9,0,THYROTROPIN RELEASING HORMONE,Commercial standard,Prasad,362.17,spectra/specs_ms.pklbin594864,N/A,N/A,Q-Exactive Plus,Positive,LC-ESI,363.18,lib-00015.mgf,Gold,1,0.762033,2772.78,1.00702,1,1,1,GNPS-EMBL-MCF,Alexandrov Theodore,363.18,638678,113.768,8,O=C([C@H]1N(CCC1)C([C@H](Cc2[nH]cnc2)NC([C@H]3NC(CC3)=O)=O)=O)N,0,364.187,spectra/specs_ms.pklbin,CCMSLIB00000577963,3817.15,UPDATE-SINGLE-ANNOTATED-GOLD, 
6244,[M+H]+,93-35-6,1,Massbank:FIO00497 Umbelliferone,Isolated,Massbank,0,spectra/specs_ms.pklbin6244,"1S/C9H6O3/c10-7-3-1-6-2-4-9(11)12-8(6)5-7/h1-5,10H",N/A,LC-ESI-QTOF,Positive,ESI,163.04,lib-00004.mgf,Bronze,3,0.799439,214.694,0.0350037,0,0,1,MASSBANK,Putative Massbank Match,163.04,N/A,234.145,5,O=C(C=2)Oc(c1)c(C2)ccc(O)1,0,163.075,spectra/specs_ms.pklbin,CCMSLIB00000214356,8983.04,UPDATE-SINGLE-ANNOTATED-BRONZE, 
62919,M-H2O+H,n/a,1,"NCGC00385600-01_C13H22O3_2-Cyclohexen-1-one, 4-hydroxy-4-(3-hydroxybutyl)-3,5,5-trimethyl-",isolated,lfnothias,226.157,spectra/specs_ms.pklbin62919,"InChI=1S/C13H22O3/c1-9-7-11(15)8-12(3,4)13(9,16)6-5-10(2)14/h7,10,14,16H,5-6,8H2,1-4H3",N/A,Maxis II HD Q-TOF Bruker,positive,LC-ESI,209.153,lib-00002.mgf,Gold,1,0.736104,9476.29,1.98199,3,61,1,GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE,Jadhav/Dorrestein,209.153,n/a,149.791,5,CC(O)CCC1(O)\C(=C/C(=O)CC1(C)C)C,0,211.135,spectra/specs_ms.pklbin,CCMSLIB00000854072,3981.98,UPDATE-SINGLE-ANNOTATED-GOLD, 
65,135.1,1242677,1,Spectral Match to Cannabidiol dimethyl ether from NIST14,Isolated,Data deposited by l2sanchez,0,spectra/specs_ms.pklbin65,N/A,N/A,IT/ion trap,Positive,ESI,135.1,lib-00031.mgf,Bronze,3,0.806373,14774.1,1.99599,0,0,1,GNPS-NIST14-MATCHES,Data from Dorrestein,135.1,N/A,71.834,5,N/A,0,137.096,spectra/specs_ms.pklbin,CCMSLIB00003137048,45991,UPDATE-SINGLE-ANNOTATED-BRONZE, 
667760,M+H,458377,1,Spectral Match to Curcumin from NIST14,Isolated,Data deposited by lpace,0,spectra/specs_ms.pklbin667760,N/A,N/A,HCD,Positive,ESI,369.133,lib-00031.mgf,Bronze,3,0.906696,10.8302,0.0039978,25,672,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,369.133,N/A,295.63,11,N/A,0,369.129,spectra/specs_ms.pklbin,CCMSLIB00003135960,64742.8,UPDATE-SINGLE-ANNOTATED-BRONZE, 
669651,[M+Na]+,N/A,1,"3Beta-Hydroxy-23,24-Bisnorchol-5-Enic Acid",isolated,MoNA:VF-NPL-QEHF011590,0,spectra/specs_ms.pklbin669651,"InChI=1S/C22H34O3/c1-13(20(24)25)17-6-7-18-16-5-4-14-12-15(23)8-10-21(14,2)19(16)9-11-22(17,18)3/h4,13,15-19,23H,5-12H2,1-3H3,(H,24,25)/t13?,15-,16?,17+,18?,19?,21-,22+/m0/s1",N/A,ESI-QFT,positive,N/A,369.24,lib-00028.mgf,Bronze,3,0.722385,5156.52,1.90399,0,0,1,MONA,MoNA,369.24,N/A,471.545,11,N/A,0,367.336,spectra/specs_ms.pklbin,CCMSLIB00004702653,35473.9,UPDATE-SINGLE-ANNOTATED-BRONZE, 
669719,[M+Na]+,N/A,1,"3Beta-Hydroxy-23,24-Bisnorchol-5-Enic Acid",isolated,MoNA:VF-NPL-QEHF011590,0,spectra/specs_ms.pklbin669719,"InChI=1S/C22H34O3/c1-13(20(24)25)17-6-7-18-16-5-4-14-12-15(23)8-10-21(14,2)19(16)9-11-22(17,18)3/h4,13,15-19,23H,5-12H2,1-3H3,(H,24,25)/t13?,15-,16?,17+,18?,19?,21-,22+/m0/s1",N/A,ESI-QFT,positive,N/A,369.24,lib-00028.mgf,Bronze,3,0.718182,5156.52,1.90399,0,0,1,MONA,MoNA,369.24,N/A,472.788,10,N/A,0,367.336,spectra/specs_ms.pklbin,CCMSLIB00004702653,34924.6,UPDATE-SINGLE-ANNOTATED-BRONZE, 
669742,[M+Na]+,N/A,1,"3Beta-Hydroxy-23,24-Bisnorchol-5-Enic Acid",isolated,MoNA:VF-NPL-QEHF011590,0,spectra/specs_ms.pklbin669742,"InChI=1S/C22H34O3/c1-13(20(24)25)17-6-7-18-16-5-4-14-12-15(23)8-10-21(14,2)19(16)9-11-22(17,18)3/h4,13,15-19,23H,5-12H2,1-3H3,(H,24,25)/t13?,15-,16?,17+,18?,19?,21-,22+/m0/s1",N/A,ESI-QFT,positive,N/A,369.24,lib-00028.mgf,Bronze,3,0.700929,5156.52,1.90399,0,0,1,MONA,MoNA,369.24,N/A,471.848,9,N/A,0,367.336,spectra/specs_ms.pklbin,CCMSLIB00004702653,18964,UPDATE-SINGLE-ANNOTATED-BRONZE, 
669763,[M+Na]+,N/A,1,"3Beta-Hydroxy-23,24-Bisnorchol-5-Enic Acid",isolated,MoNA:VF-NPL-QEHF011590,0,spectra/specs_ms.pklbin669763,"InChI=1S/C22H34O3/c1-13(20(24)25)17-6-7-18-16-5-4-14-12-15(23)8-10-21(14,2)19(16)9-11-22(17,18)3/h4,13,15-19,23H,5-12H2,1-3H3,(H,24,25)/t13?,15-,16?,17+,18?,19?,21-,22+/m0/s1",N/A,ESI-QFT,positive,N/A,369.24,lib-00028.mgf,Bronze,3,0.751897,5156.52,1.90399,0,0,1,MONA,MoNA,369.24,N/A,471.796,11,N/A,0,367.336,spectra/specs_ms.pklbin,CCMSLIB00004702653,5791.34,UPDATE-SINGLE-ANNOTATED-BRONZE, 
669771,[M+Na]+,N/A,1,"3Beta-Hydroxy-23,24-Bisnorchol-5-Enic Acid",isolated,MoNA:VF-NPL-QEHF011590,0,spectra/specs_ms.pklbin669771,"InChI=1S/C22H34O3/c1-13(20(24)25)17-6-7-18-16-5-4-14-12-15(23)8-10-21(14,2)19(16)9-11-22(17,18)3/h4,13,15-19,23H,5-12H2,1-3H3,(H,24,25)/t13?,15-,16?,17+,18?,19?,21-,22+/m0/s1",N/A,ESI-QFT,positive,N/A,369.24,lib-00028.mgf,Bronze,3,0.706384,5156.52,1.90399,0,0,1,MONA,MoNA,369.24,N/A,470.978,9,N/A,0,367.336,spectra/specs_ms.pklbin,CCMSLIB00004702653,8299.99,UPDATE-SINGLE-ANNOTATED-BRONZE, 
669794,[M+Na]+,N/A,1,"3Beta-Hydroxy-23,24-Bisnorchol-5-Enic Acid",isolated,MoNA:VF-NPL-QEHF011590,0,spectra/specs_ms.pklbin669794,"InChI=1S/C22H34O3/c1-13(20(24)25)17-6-7-18-16-5-4-14-12-15(23)8-10-21(14,2)19(16)9-11-22(17,18)3/h4,13,15-19,23H,5-12H2,1-3H3,(H,24,25)/t13?,15-,16?,17+,18?,19?,21-,22+/m0/s1",N/A,ESI-QFT,positive,N/A,369.24,lib-00028.mgf,Bronze,3,0.738164,5156.52,1.90399,0,0,1,MONA,MoNA,369.24,N/A,472.075,10,N/A,0,367.336,spectra/specs_ms.pklbin,CCMSLIB00004702653,7542.09,UPDATE-SINGLE-ANNOTATED-BRONZE, 
669800,[M+Na]+,N/A,1,"3Beta-Hydroxy-23,24-Bisnorchol-5-Enic Acid",isolated,MoNA:VF-NPL-QEHF011590,0,spectra/specs_ms.pklbin669800,"InChI=1S/C22H34O3/c1-13(20(24)25)17-6-7-18-16-5-4-14-12-15(23)8-10-21(14,2)19(16)9-11-22(17,18)3/h4,13,15-19,23H,5-12H2,1-3H3,(H,24,25)/t13?,15-,16?,17+,18?,19?,21-,22+/m0/s1",N/A,ESI-QFT,positive,N/A,369.24,lib-00028.mgf,Bronze,3,0.740229,5156.52,1.90399,0,0,1,MONA,MoNA,369.24,N/A,471.825,10,N/A,0,367.336,spectra/specs_ms.pklbin,CCMSLIB00004702653,9623.76,UPDATE-SINGLE-ANNOTATED-BRONZE, 
